Shift_Point1,Shift_Point2,Toward_Point,Actual_Coord,RSSI,Normalized1,Normalized2,Normalized3,Best_Shift,Best_coord,Best_accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy
E,D,C,"[1.05, 3.6]","[-49, -53, -55, -68, -76, -81]","{0.791: [0.402, 0.329, 0.312, 0.193, 0.617, 0.08]}","{0.568: [0.462, 0.391, 0.402, 0.068, 0.152, 0.11]}","{0.445: [0.338, 0.172, 0.203, 0.259, 0.188, 0.397]}",9,"(3.0, 5.3)",2.587,0,"(3.0, 8.3)",5.088,1,"(3.0, 8.0)",4.813,2,"(3.0, 7.7)",4.54,3,"(3.0, 7.3)",4.182,4,"(3.0, 7.0)",3.92,5,"(3.0, 6.7)",3.662,6,"(3.0, 6.3)",3.331,7,"(3.0, 6.0)",3.092,8,"(3.0, 5.7)",2.866,9,"(3.0, 5.3)",2.587
E,D,C,"[3.7, 4.9]","[-52, -58, -62, -68, -75, -75]","{0.648: [0.366, 0.266, 0.225, 0.193, 0.596, 0.0]}","{0.425: [0.429, 0.333, 0.326, 0.068, 0.136, 0.027]}","{0.29: [0.297, 0.094, 0.101, 0.259, 0.172, 0.293]}",9,"(3.0, 5.3)",0.806,0,"(3.0, 8.3)",3.471,1,"(3.0, 8.0)",3.178,2,"(3.0, 7.7)",2.886,3,"(3.0, 7.3)",2.5,4,"(3.0, 7.0)",2.214,5,"(3.0, 6.7)",1.931,6,"(3.0, 6.3)",1.565,7,"(3.0, 6.0)",1.304,8,"(3.0, 5.7)",1.063,9,"(3.0, 5.3)",0.806
B,D,E,"[4.5, 1.5]","[-60, -62, -66, -66, -73, -75]","{0.48: [0.268, 0.215, 0.175, 0.158, 0.553, 0.0]}","{0.397: [0.579, 0.127, 0.143, 0.108, 0.12, 0.0]}","{0.299: [0.341, 0.287, 0.283, 0.096, 0.106, 0.027]}",0,"(2.0, 6.7)",5.77,0,"(2.0, 6.7)",5.77,1,"(2.4, 7.0)",5.887,2,"(2.8, 7.3)",6.044,3,"(3.2, 7.7)",6.335,4,"(3.6, 8.0)",6.562,5,"(4.0, 8.3)",6.818,6,"(4.4, 8.7)",7.201,7,"(4.8, 9.0)",7.506,8,"(5.2, 9.3)",7.831,9,"(5.6, 9.7)",8.273
E,B,D,"[5.5, 3]","[-62, -62, -64, -74, -76, -85]","{0.634: [0.244, 0.215, 0.2, 0.298, 0.617, 0.133]}","{0.469: [0.632, 0.127, 0.169, 0.0, 0.084, 0.133]}","{0.421: [0.162, 0.031, 0.072, 0.37, 0.188, 0.466]}",9,"(2.8, 5.0)",3.36,0,"(1.0, 5.0)",4.924,1,"(1.2, 5.0)",4.742,2,"(1.4, 5.0)",4.562,3,"(1.6, 5.0)",4.383,4,"(1.8, 5.0)",4.206,5,"(2.0, 5.0)",4.031,6,"(2.2, 5.0)",3.859,7,"(2.4, 5.0)",3.689,8,"(2.6, 5.0)",3.523,9,"(2.8, 5.0)",3.36
E,D,C,"[0.4, 1.7]","[-49, -65, -68, -71, -79, -98]","{0.834: [0.402, 0.177, 0.15, 0.246, 0.681, 0.307]}","{0.744: [0.338, 0.016, 0.014, 0.315, 0.234, 0.69]}","{0.502: [0.462, 0.253, 0.261, 0.027, 0.197, 0.342]}",0,"(3.0, 8.3)",7.094,0,"(3.0, 8.3)",7.094,1,"(3.3, 8.5)",7.393,2,"(3.6, 8.7)",7.697,3,"(3.9, 8.8)",7.916,4,"(4.2, 9.0)",8.23,5,"(4.5, 9.2)",8.548,6,"(4.8, 9.3)",8.782,7,"(5.1, 9.5)",9.107,8,"(5.4, 9.7)",9.434,9,"(5.7, 9.8)",9.68
E,B,D,"[1.8, 4.8]","[-58, -69, -68, -74, -73, -73]","{0.52: [0.293, 0.127, 0.15, 0.298, 0.553, 0.027]}","{0.307: [0.526, 0.028, 0.117, 0.0, 0.12, 0.027]}","{0.277: [0.216, 0.078, 0.014, 0.37, 0.141, 0.259]}",4,"(1.8, 5.0)",0.2,0,"(1.0, 5.0)",0.825,1,"(1.2, 5.0)",0.632,2,"(1.4, 5.0)",0.447,3,"(1.6, 5.0)",0.283,4,"(1.8, 5.0)",0.2,5,"(2.0, 5.0)",0.283,6,"(2.2, 5.0)",0.447,7,"(2.4, 5.0)",0.632,8,"(2.6, 5.0)",0.825,9,"(2.8, 5.0)",1.02
E,D,C,"[1.5, 7.6]","[-52, -58, -63, -70, -76, -78]","{0.685: [0.366, 0.266, 0.212, 0.228, 0.617, 0.04]}","{0.424: [0.429, 0.333, 0.315, 0.041, 0.152, 0.068]}","{0.347: [0.297, 0.094, 0.087, 0.296, 0.188, 0.345]}",2,"(3.0, 7.7)",1.503,0,"(3.0, 8.3)",1.655,1,"(3.0, 8.0)",1.552,2,"(3.0, 7.7)",1.503,3,"(3.0, 7.3)",1.53,4,"(3.0, 7.0)",1.616,5,"(3.0, 6.7)",1.749,6,"(3.0, 6.3)",1.985,7,"(3.0, 6.0)",2.193,8,"(3.0, 5.7)",2.421,9,"(3.0, 5.3)",2.746
E,D,C,"[1.05, 3.6]","[-48, -54, -56, -70, -74, -83]","{0.754: [0.415, 0.316, 0.3, 0.228, 0.574, 0.107]}","{0.557: [0.473, 0.379, 0.391, 0.041, 0.121, 0.137]}","{0.48: [0.351, 0.156, 0.188, 0.296, 0.156, 0.431]}",9,"(3.0, 5.3)",2.587,0,"(3.0, 8.3)",5.088,1,"(3.0, 8.0)",4.813,2,"(3.0, 7.7)",4.54,3,"(3.0, 7.3)",4.182,4,"(3.0, 7.0)",3.92,5,"(3.0, 6.7)",3.662,6,"(3.0, 6.3)",3.331,7,"(3.0, 6.0)",3.092,8,"(3.0, 5.7)",2.866,9,"(3.0, 5.3)",2.587
E,D,C,"[4.4, 5.6]","[-45, -48, -61, -70, -72, -74]","{0.748: [0.451, 0.392, 0.237, 0.228, 0.532, 0.013]}","{0.58: [0.505, 0.448, 0.337, 0.041, 0.091, 0.014]}","{0.409: [0.392, 0.25, 0.116, 0.296, 0.125, 0.276]}",8,"(3.0, 5.7)",1.404,0,"(3.0, 8.3)",3.041,1,"(3.0, 8.0)",2.778,2,"(3.0, 7.7)",2.524,3,"(3.0, 7.3)",2.202,4,"(3.0, 7.0)",1.98,5,"(3.0, 6.7)",1.78,6,"(3.0, 6.3)",1.565,7,"(3.0, 6.0)",1.456,8,"(3.0, 5.7)",1.404,9,"(3.0, 5.3)",1.432
E,D,C,"[2.2, 7.4]","[-50, -59, -60, -70, -71, -85]","{0.609: [0.39, 0.253, 0.25, 0.228, 0.511, 0.133]}","{0.463: [0.451, 0.322, 0.348, 0.041, 0.076, 0.164]}","{0.445: [0.324, 0.078, 0.13, 0.296, 0.109, 0.466]}",3,"(3.0, 7.3)",0.806,0,"(3.0, 8.3)",1.204,1,"(3.0, 8.0)",1.0,2,"(3.0, 7.7)",0.854,3,"(3.0, 7.3)",0.806,4,"(3.0, 7.0)",0.894,5,"(3.0, 6.7)",1.063,6,"(3.0, 6.3)",1.36,7,"(3.0, 6.0)",1.612,8,"(3.0, 5.7)",1.879,9,"(3.0, 5.3)",2.247
E,B,D,"[5.6, 9.5]","[-61, -69, -71, -84, -92, -95]","{1.307: [0.256, 0.127, 0.113, 0.474, 0.957, 0.267]}","{0.946: [0.176, 0.078, 0.029, 0.556, 0.438, 0.638]}","{0.474: [0.605, 0.028, 0.078, 0.135, 0.108, 0.267]}",0,"(1.0, 5.0)",6.435,0,"(1.0, 5.0)",6.435,1,"(0.9, 4.5)",6.862,2,"(0.8, 4.0)",7.3,3,"(0.7, 3.5)",7.747,4,"(0.6, 3.0)",8.201,5,"(0.5, 2.5)",8.661,6,"(0.4, 2.0)",9.126,7,"(0.3, 1.5)",9.596,8,"(0.2, 1.0)",10.07,9,"(0.1, 0.5)",10.548
E,D,B,"[1.1, 1.1]","[-62, -72, -75, -78, -81, -81]","{0.736: [0.244, 0.089, 0.062, 0.368, 0.723, 0.08]}","{0.476: [0.162, 0.125, 0.087, 0.444, 0.266, 0.397]}","{0.41: [0.632, 0.014, 0.026, 0.054, 0.024, 0.08]}",7,"(0.3, 1.5)",0.894,0,"(1.0, 5.0)",3.901,1,"(0.9, 4.5)",3.406,2,"(0.8, 4.0)",2.915,3,"(0.7, 3.5)",2.433,4,"(0.6, 3.0)",1.965,5,"(0.5, 2.5)",1.523,6,"(0.4, 2.0)",1.14,7,"(0.3, 1.5)",0.894,8,"(0.2, 1.0)",0.906,9,"(0.1, 0.5)",1.166
D,C,E,"[5.9, 3.8]","[-55, -55, -68, -67, -70, -77]","{0.493: [0.329, 0.304, 0.15, 0.175, 0.489, 0.027]}","{0.374: [0.396, 0.368, 0.261, 0.082, 0.061, 0.055]}","{0.321: [0.276, 0.247, 0.308, 0.163, 0.239, 0.069]}",5,"(5.0, 3.3)",1.03,0,"(4.0, 6.7)",3.467,1,"(4.2, 6.0)",2.78,2,"(4.4, 5.3)",2.121,3,"(4.6, 4.7)",1.581,4,"(4.8, 4.0)",1.118,5,"(5.0, 3.3)",1.03,6,"(5.2, 2.7)",1.304,7,"(5.4, 2.0)",1.868,8,"(5.6, 1.3)",2.518,9,"(5.8, 0.7)",3.102
E,D,C,"[0.3, 0.3]","[-46, -61, -71, -74, -73, -77]","{0.654: [0.439, 0.228, 0.113, 0.298, 0.553, 0.027]}","{0.411: [0.378, 0.047, 0.029, 0.37, 0.141, 0.328]}","{0.4: [0.495, 0.299, 0.228, 0.014, 0.106, 0.055]}",0,"(3.0, 8.3)",8.443,0,"(3.0, 8.3)",8.443,1,"(3.3, 8.5)",8.732,2,"(3.6, 8.7)",9.025,3,"(3.9, 8.8)",9.231,4,"(4.2, 9.0)",9.534,5,"(4.5, 9.2)",9.841,6,"(4.8, 9.3)",10.062,7,"(5.1, 9.5)",10.377,8,"(5.4, 9.7)",10.694,9,"(5.7, 9.8)",10.927
E,D,C,"[4.4, 6.4]","[-48, -61, -64, -67, -71, -81]","{0.562: [0.415, 0.228, 0.2, 0.175, 0.511, 0.08]}","{0.43: [0.473, 0.299, 0.304, 0.082, 0.076, 0.11]}","{0.358: [0.351, 0.047, 0.072, 0.241, 0.109, 0.397]}",6,"(3.0, 6.3)",1.404,0,"(3.0, 8.3)",2.36,1,"(3.0, 8.0)",2.126,2,"(3.0, 7.7)",1.91,3,"(3.0, 7.3)",1.664,4,"(3.0, 7.0)",1.523,5,"(3.0, 6.7)",1.432,6,"(3.0, 6.3)",1.404,7,"(3.0, 6.0)",1.456,8,"(3.0, 5.7)",1.565,9,"(3.0, 5.3)",1.78
E,D,C,"[5.5, 5.4]","[-54, -66, -68, -73, -82, -84]","{0.813: [0.341, 0.165, 0.15, 0.281, 0.745, 0.12]}","{0.478: [0.27, 0.031, 0.014, 0.352, 0.281, 0.448]}","{0.374: [0.407, 0.241, 0.261, 0.0, 0.242, 0.151]}",3,"(3.9, 8.8)",3.758,0,"(3.0, 8.3)",3.829,1,"(3.3, 8.5)",3.801,2,"(3.6, 8.7)",3.808,3,"(3.9, 8.8)",3.758,4,"(4.2, 9.0)",3.828,5,"(4.5, 9.2)",3.929,6,"(4.8, 9.3)",3.962,7,"(5.1, 9.5)",4.119,8,"(5.4, 9.7)",4.301,9,"(5.7, 9.8)",4.405
D,E,C,"[4.6, 7.6]","[-49, -61, -65, -67, -74, -74]","{0.609: [0.402, 0.228, 0.188, 0.175, 0.574, 0.013]}","{0.41: [0.462, 0.299, 0.293, 0.082, 0.121, 0.014]}","{0.281: [0.355, 0.164, 0.25, 0.163, 0.196, 0.028]}",0,"(4.0, 6.7)",1.082,0,"(4.0, 6.7)",1.082,1,"(4.2, 6.0)",1.649,2,"(4.4, 5.3)",2.309,3,"(4.6, 4.7)",2.9,4,"(4.8, 4.0)",3.606,5,"(5.0, 3.3)",4.319,6,"(5.2, 2.7)",4.937,7,"(5.4, 2.0)",5.657,8,"(5.6, 1.3)",6.379,9,"(5.8, 0.7)",7.004
E,B,D,"[1.8, 4.8]","[-59, -68, -70, -72, -73, -73]","{0.489: [0.28, 0.139, 0.125, 0.263, 0.553, 0.027]}","{0.332: [0.553, 0.042, 0.091, 0.027, 0.12, 0.027]}","{0.243: [0.203, 0.062, 0.014, 0.333, 0.141, 0.259]}",4,"(1.8, 5.0)",0.2,0,"(1.0, 5.0)",0.825,1,"(1.2, 5.0)",0.632,2,"(1.4, 5.0)",0.447,3,"(1.6, 5.0)",0.283,4,"(1.8, 5.0)",0.2,5,"(2.0, 5.0)",0.283,6,"(2.2, 5.0)",0.447,7,"(2.4, 5.0)",0.632,8,"(2.6, 5.0)",0.825,9,"(2.8, 5.0)",1.02
E,D,C,"[3.2, 6.2]","[-49, -53, -63, -74, -78, -79]","{0.843: [0.402, 0.329, 0.212, 0.298, 0.66, 0.053]}","{0.505: [0.462, 0.391, 0.315, 0.014, 0.182, 0.082]}","{0.468: [0.338, 0.172, 0.087, 0.37, 0.219, 0.362]}",6,"(3.0, 6.3)",0.224,0,"(3.0, 8.3)",2.11,1,"(3.0, 8.0)",1.811,2,"(3.0, 7.7)",1.513,3,"(3.0, 7.3)",1.118,4,"(3.0, 7.0)",0.825,5,"(3.0, 6.7)",0.539,6,"(3.0, 6.3)",0.224,7,"(3.0, 6.0)",0.283,8,"(3.0, 5.7)",0.539,9,"(3.0, 5.3)",0.922
E,D,C,"[1.4, 5.1]","[-48, -69, -68, -71, -73, -74]","{0.577: [0.415, 0.127, 0.15, 0.246, 0.553, 0.013]}","{0.347: [0.473, 0.207, 0.261, 0.027, 0.106, 0.014]}","{0.324: [0.351, 0.078, 0.014, 0.315, 0.141, 0.276]}",9,"(3.0, 5.3)",1.612,0,"(3.0, 8.3)",3.578,1,"(3.0, 8.0)",3.312,2,"(3.0, 7.7)",3.053,3,"(3.0, 7.3)",2.72,4,"(3.0, 7.0)",2.484,5,"(3.0, 6.7)",2.263,6,"(3.0, 6.3)",2.0,7,"(3.0, 6.0)",1.836,8,"(3.0, 5.7)",1.709,9,"(3.0, 5.3)",1.612
E,D,C,"[0.5, 8.6]","[-43, -68, -66, -70, -71, -86]","{0.612: [0.476, 0.139, 0.175, 0.228, 0.511, 0.147]}","{0.515: [0.419, 0.062, 0.043, 0.296, 0.109, 0.483]}","{0.446: [0.527, 0.218, 0.283, 0.041, 0.076, 0.178]}",0,"(3.0, 8.3)",2.518,0,"(3.0, 8.3)",2.518,1,"(3.3, 8.5)",2.802,2,"(3.6, 8.7)",3.102,3,"(3.9, 8.8)",3.406,4,"(4.2, 9.0)",3.722,5,"(4.5, 9.2)",4.045,6,"(4.8, 9.3)",4.357,7,"(5.1, 9.5)",4.687,8,"(5.4, 9.7)",5.022,9,"(5.7, 9.8)",5.337
C,D,E,"[5.9, 3.8]","[-56, -56, -63, -67, -69, -77]","{0.481: [0.317, 0.291, 0.212, 0.175, 0.468, 0.027]}","{0.386: [0.385, 0.356, 0.315, 0.082, 0.045, 0.055]}","{0.342: [0.474, 0.211, 0.182, 0.095, 0.169, 0.027]}",2,"(1.6, 5.3)",4.554,0,"(2.0, 6.7)",4.86,1,"(1.8, 6.0)",4.653,2,"(1.6, 5.3)",4.554,3,"(1.4, 4.7)",4.589,4,"(1.2, 4.0)",4.704,5,"(1.0, 3.3)",4.925,6,"(0.8, 2.7)",5.217,7,"(0.6, 2.0)",5.597,8,"(0.4, 1.3)",6.042,9,"(0.2, 0.7)",6.488
E,D,C,"[4.4, 6.4]","[-47, -61, -64, -67, -71, -81]","{0.572: [0.427, 0.228, 0.2, 0.175, 0.511, 0.08]}","{0.44: [0.484, 0.299, 0.304, 0.082, 0.076, 0.11]}","{0.368: [0.365, 0.047, 0.072, 0.241, 0.109, 0.397]}",6,"(3.0, 6.3)",1.404,0,"(3.0, 8.3)",2.36,1,"(3.0, 8.0)",2.126,2,"(3.0, 7.7)",1.91,3,"(3.0, 7.3)",1.664,4,"(3.0, 7.0)",1.523,5,"(3.0, 6.7)",1.432,6,"(3.0, 6.3)",1.404,7,"(3.0, 6.0)",1.456,8,"(3.0, 5.7)",1.565,9,"(3.0, 5.3)",1.78
E,D,C,"[0.3, 0.3]","[-45, -60, -71, -72, -72, -78]","{0.628: [0.451, 0.241, 0.113, 0.263, 0.532, 0.04]}","{0.416: [0.505, 0.31, 0.228, 0.014, 0.091, 0.068]}","{0.405: [0.392, 0.062, 0.029, 0.333, 0.125, 0.345]}",9,"(3.0, 5.3)",5.682,0,"(3.0, 8.3)",8.443,1,"(3.0, 8.0)",8.16,2,"(3.0, 7.7)",7.877,3,"(3.0, 7.3)",7.503,4,"(3.0, 7.0)",7.224,5,"(3.0, 6.7)",6.946,6,"(3.0, 6.3)",6.58,7,"(3.0, 6.0)",6.307,8,"(3.0, 5.7)",6.037,9,"(3.0, 5.3)",5.682
B,D,E,"[4.5, 1.5]","[-60, -63, -66, -64, -75, -74]","{0.514: [0.268, 0.203, 0.175, 0.123, 0.596, 0.013]}","{0.395: [0.579, 0.113, 0.143, 0.135, 0.096, 0.013]}","{0.305: [0.341, 0.276, 0.283, 0.123, 0.136, 0.014]}",0,"(2.0, 6.7)",5.77,0,"(2.0, 6.7)",5.77,1,"(2.4, 7.0)",5.887,2,"(2.8, 7.3)",6.044,3,"(3.2, 7.7)",6.335,4,"(3.6, 8.0)",6.562,5,"(4.0, 8.3)",6.818,6,"(4.4, 8.7)",7.201,7,"(4.8, 9.0)",7.506,8,"(5.2, 9.3)",7.831,9,"(5.6, 9.7)",8.273
D,E,C,"[0.2, 5.8]","[-53, -61, -65, -63, -78, -75]","{0.659: [0.354, 0.228, 0.188, 0.105, 0.66, 0.0]}","{0.403: [0.418, 0.299, 0.293, 0.137, 0.182, 0.027]}","{0.251: [0.303, 0.164, 0.25, 0.212, 0.152, 0.042]}",0,"(4.0, 6.7)",3.905,0,"(4.0, 6.7)",3.905,1,"(4.2, 6.0)",4.005,2,"(4.4, 5.3)",4.23,3,"(4.6, 4.7)",4.535,4,"(4.8, 4.0)",4.94,5,"(5.0, 3.3)",5.412,6,"(5.2, 2.7)",5.883,7,"(5.4, 2.0)",6.44,8,"(5.6, 1.3)",7.029,9,"(5.8, 0.7)",7.574
D,C,E,"[3.4, 3.8]","[-52, -60, -62, -68, -67, -73]","{0.462: [0.366, 0.241, 0.225, 0.193, 0.426, 0.027]}","{0.391: [0.429, 0.31, 0.326, 0.068, 0.015, 0.0]}","{0.265: [0.316, 0.178, 0.192, 0.15, 0.272, 0.014]}",4,"(4.8, 4.0)",1.414,0,"(4.0, 6.7)",2.961,1,"(4.2, 6.0)",2.341,2,"(4.4, 5.3)",1.803,3,"(4.6, 4.7)",1.5,4,"(4.8, 4.0)",1.414,5,"(5.0, 3.3)",1.676,6,"(5.2, 2.7)",2.11,7,"(5.4, 2.0)",2.691,8,"(5.6, 1.3)",3.33,9,"(5.8, 0.7)",3.92
D,C,E,"[3.4, 3.8]","[-53, -59, -63, -67, -68, -73]","{0.466: [0.354, 0.253, 0.212, 0.175, 0.447, 0.027]}","{0.386: [0.418, 0.322, 0.315, 0.082, 0.03, 0.0]}","{0.269: [0.303, 0.192, 0.212, 0.163, 0.261, 0.014]}",4,"(4.8, 4.0)",1.414,0,"(4.0, 6.7)",2.961,1,"(4.2, 6.0)",2.341,2,"(4.4, 5.3)",1.803,3,"(4.6, 4.7)",1.5,4,"(4.8, 4.0)",1.414,5,"(5.0, 3.3)",1.676,6,"(5.2, 2.7)",2.11,7,"(5.4, 2.0)",2.691,8,"(5.6, 1.3)",3.33,9,"(5.8, 0.7)",3.92
E,D,C,"[2.3, 3.8]","[-48, -62, -65, -66, -66, -87]","{0.467: [0.415, 0.215, 0.188, 0.158, 0.404, 0.16]}","{0.438: [0.473, 0.287, 0.293, 0.096, 0.0, 0.192]}","{0.427: [0.351, 0.031, 0.058, 0.222, 0.031, 0.5]}",9,"(3.0, 5.3)",1.655,0,"(3.0, 8.3)",4.554,1,"(3.0, 8.0)",4.258,2,"(3.0, 7.7)",3.962,3,"(3.0, 7.3)",3.569,4,"(3.0, 7.0)",3.276,5,"(3.0, 6.7)",2.983,6,"(3.0, 6.3)",2.596,7,"(3.0, 6.0)",2.309,8,"(3.0, 5.7)",2.025,9,"(3.0, 5.3)",1.655
E,D,B,"[1.1, 1.1]","[-61, -73, -75, -78, -80, -81]","{0.71: [0.256, 0.076, 0.062, 0.368, 0.702, 0.08]}","{0.476: [0.176, 0.141, 0.087, 0.444, 0.25, 0.397]}","{0.378: [0.605, 0.028, 0.026, 0.054, 0.036, 0.08]}",7,"(0.3, 1.5)",0.894,0,"(1.0, 5.0)",3.901,1,"(0.9, 4.5)",3.406,2,"(0.8, 4.0)",2.915,3,"(0.7, 3.5)",2.433,4,"(0.6, 3.0)",1.965,5,"(0.5, 2.5)",1.523,6,"(0.4, 2.0)",1.14,7,"(0.3, 1.5)",0.894,8,"(0.2, 1.0)",0.906,9,"(0.1, 0.5)",1.166
E,D,C,"[3.9, 7]","[-49, -55, -56, -71, -80, -76]","{0.898: [0.402, 0.304, 0.3, 0.246, 0.702, 0.013]}","{0.549: [0.462, 0.368, 0.391, 0.027, 0.212, 0.041]}","{0.426: [0.338, 0.141, 0.188, 0.315, 0.25, 0.31]}",4,"(3.0, 7.0)",0.9,0,"(3.0, 8.3)",1.581,1,"(3.0, 8.0)",1.345,2,"(3.0, 7.7)",1.14,3,"(3.0, 7.3)",0.949,4,"(3.0, 7.0)",0.9,5,"(3.0, 6.7)",0.949,6,"(3.0, 6.3)",1.14,7,"(3.0, 6.0)",1.345,8,"(3.0, 5.7)",1.581,9,"(3.0, 5.3)",1.924
C,E,D,"[4.9, 4.2]","[-57, -58, -58, -70, -72, -76]","{0.575: [0.305, 0.266, 0.275, 0.228, 0.532, 0.013]}","{0.4: [0.374, 0.333, 0.37, 0.041, 0.091, 0.041]}","{0.365: [0.5, 0.183, 0.247, 0.054, 0.133, 0.013]}",2,"(1.6, 5.3)",3.479,0,"(2.0, 6.7)",3.829,1,"(1.8, 6.0)",3.585,2,"(1.6, 5.3)",3.479,3,"(1.4, 4.7)",3.536,4,"(1.2, 4.0)",3.705,5,"(1.0, 3.3)",4.002,6,"(0.8, 2.7)",4.366,7,"(0.6, 2.0)",4.83,8,"(0.4, 1.3)",5.354,9,"(0.2, 0.7)",5.86
E,C,D,"[1.5, 7.6]","[-53, -58, -63, -70, -75, -77]","{0.649: [0.354, 0.266, 0.212, 0.228, 0.596, 0.027]}","{0.408: [0.418, 0.333, 0.315, 0.041, 0.136, 0.055]}","{0.324: [0.284, 0.094, 0.087, 0.296, 0.172, 0.328]}",2,"(3.0, 7.7)",1.503,0,"(3.0, 8.3)",1.655,1,"(3.0, 8.0)",1.552,2,"(3.0, 7.7)",1.503,3,"(3.0, 7.3)",1.53,4,"(3.0, 7.0)",1.616,5,"(3.0, 6.7)",1.749,6,"(3.0, 6.3)",1.985,7,"(3.0, 6.0)",2.193,8,"(3.0, 5.7)",2.421,9,"(3.0, 5.3)",2.746
E,C,D,"[2.2, 8.9]","[-58, -65, -66, -81, -81, -89]","{0.883: [0.293, 0.177, 0.175, 0.421, 0.723, 0.187]}","{0.655: [0.216, 0.016, 0.043, 0.5, 0.266, 0.534]}","{0.388: [0.363, 0.253, 0.283, 0.11, 0.227, 0.219]}",0,"(3.0, 8.3)",1.0,0,"(3.0, 8.3)",1.0,1,"(3.3, 8.5)",1.17,2,"(3.6, 8.7)",1.414,3,"(3.9, 8.8)",1.703,4,"(4.2, 9.0)",2.002,5,"(4.5, 9.2)",2.319,6,"(4.8, 9.3)",2.631,7,"(5.1, 9.5)",2.961,8,"(5.4, 9.7)",3.298,9,"(5.7, 9.8)",3.614
E,C,D,"[4.2, 9.1]","[-56, -68, -70, -80, -82, -94]","{0.917: [0.317, 0.139, 0.125, 0.404, 0.745, 0.253]}","{0.759: [0.243, 0.062, 0.014, 0.481, 0.281, 0.621]}","{0.404: [0.385, 0.218, 0.239, 0.096, 0.242, 0.288]}",4,"(4.2, 9.0)",0.1,0,"(3.0, 8.3)",1.442,1,"(3.3, 8.5)",1.082,2,"(3.6, 8.7)",0.721,3,"(3.9, 8.8)",0.424,4,"(4.2, 9.0)",0.1,5,"(4.5, 9.2)",0.316,6,"(4.8, 9.3)",0.632,7,"(5.1, 9.5)",0.985,8,"(5.4, 9.7)",1.342,9,"(5.7, 9.8)",1.655
E,B,D,"[2.5, 0.2]","[-65, -72, -68, -68, -73, -75]","{0.541: [0.711, 0.014, 0.117, 0.081, 0.12, 0.0]}","{0.416: [0.207, 0.089, 0.15, 0.193, 0.553, 0.0]}","{0.204: [0.122, 0.125, 0.014, 0.259, 0.141, 0.293]}",7,"(2.4, 5.0)",4.801,0,"(1.0, 5.0)",5.029,1,"(1.2, 5.0)",4.973,2,"(1.4, 5.0)",4.924,3,"(1.6, 5.0)",4.884,4,"(1.8, 5.0)",4.851,5,"(2.0, 5.0)",4.826,6,"(2.2, 5.0)",4.809,7,"(2.4, 5.0)",4.801,8,"(2.6, 5.0)",4.801,9,"(2.8, 5.0)",4.809
E,D,C,"[3.2, 6.2]","[-49, -53, -62, -73, -80, -79]","{0.896: [0.402, 0.329, 0.225, 0.281, 0.702, 0.053]}","{0.524: [0.462, 0.391, 0.326, 0.0, 0.212, 0.082]}","{0.471: [0.338, 0.172, 0.101, 0.352, 0.25, 0.362]}",6,"(3.0, 6.3)",0.224,0,"(3.0, 8.3)",2.11,1,"(3.0, 8.0)",1.811,2,"(3.0, 7.7)",1.513,3,"(3.0, 7.3)",1.118,4,"(3.0, 7.0)",0.825,5,"(3.0, 6.7)",0.539,6,"(3.0, 6.3)",0.224,7,"(3.0, 6.0)",0.283,8,"(3.0, 5.7)",0.539,9,"(3.0, 5.3)",0.922
C,D,E,"[0.2, 9.7]","[-54, -49, -62, -64, -71, -76]","{0.587: [0.341, 0.38, 0.225, 0.123, 0.511, 0.013]}","{0.486: [0.407, 0.437, 0.326, 0.123, 0.076, 0.041]}","{0.35: [0.421, 0.31, 0.195, 0.135, 0.145, 0.013]}",0,"(2.0, 6.7)",3.499,0,"(2.0, 6.7)",3.499,1,"(1.8, 6.0)",4.031,2,"(1.6, 5.3)",4.617,3,"(1.4, 4.7)",5.142,4,"(1.2, 4.0)",5.787,5,"(1.0, 3.3)",6.45,6,"(0.8, 2.7)",7.026,7,"(0.6, 2.0)",7.71,8,"(0.4, 1.3)",8.402,9,"(0.2, 0.7)",9.0
B,D,E,"[4.5, 1.5]","[-60, -63, -66, -64, -76, -74]","{0.54: [0.268, 0.203, 0.175, 0.123, 0.617, 0.013]}","{0.393: [0.579, 0.113, 0.143, 0.135, 0.084, 0.013]}","{0.31: [0.341, 0.276, 0.283, 0.123, 0.152, 0.014]}",0,"(2.0, 6.7)",5.77,0,"(2.0, 6.7)",5.77,1,"(2.4, 7.0)",5.887,2,"(2.8, 7.3)",6.044,3,"(3.2, 7.7)",6.335,4,"(3.6, 8.0)",6.562,5,"(4.0, 8.3)",6.818,6,"(4.4, 8.7)",7.201,7,"(4.8, 9.0)",7.506,8,"(5.2, 9.3)",7.831,9,"(5.6, 9.7)",8.273
