Shift_Point1,Shift_Point2,Toward_Point,Actual_Coord,RSSI,Normalized1,Normalized2,Normalized3,Best_Shift,Best_coord,Best_accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy
C,A,E,"[0.95, 6.2]","[-51, -59, -61, -68, -74, -75]","{0.208: [0.342, 0.169, 0.208, 0.081, 0.108, 0.0]}","{0.629: [0.378, 0.253, 0.237, 0.193, 0.574, 0.0]}","{0.293: [0.311, 0.078, 0.116, 0.259, 0.156, 0.293]}",0,"(1.0, 5.0)",1.201,0,"(1.0, 5.0)",1.201,1,"(1.2, 5.0)",1.226,2,"(1.4, 5.0)",1.282,3,"(1.6, 5.0)",1.365,4,"(1.8, 5.0)",1.471,5,"(2.0, 5.0)",1.595,6,"(2.2, 5.0)",1.733,7,"(2.4, 5.0)",1.882,8,"(2.6, 5.0)",2.04,9,"(2.8, 5.0)",2.205
D,C,E,"[2.1, 4.3]","[-54, -57, -58, -68, -71, -74]","{0.22: [0.289, 0.219, 0.115, 0.15, 0.228, 0.028]}","{0.305: [0.421, 0.197, 0.247, 0.081, 0.145, 0.013]}","{0.265: [0.27, 0.109, 0.159, 0.259, 0.109, 0.276]}",8,"(3.0, 4.3)",0.9,0,"(3.0, 1.7)",2.751,1,"(3.0, 2.0)",2.47,2,"(3.0, 2.3)",2.193,3,"(3.0, 2.7)",1.836,4,"(3.0, 3.0)",1.581,5,"(3.0, 3.3)",1.345,6,"(3.0, 3.7)",1.082,7,"(3.0, 4.0)",0.949,8,"(3.0, 4.3)",0.9,9,"(3.0, 4.7)",0.985
A,E,B,"[5.8, 7.5]","[-53, -60, -67, -71, -71, -73]","{0.533: [0.354, 0.241, 0.163, 0.246, 0.511, 0.027]}","{0.264: [0.284, 0.062, 0.029, 0.315, 0.109, 0.259]}","{0.352: [0.418, 0.31, 0.272, 0.027, 0.076, 0.0]}",6,"(4.8, 9.3)",2.059,0,"(3.0, 8.3)",2.912,1,"(3.3, 8.5)",2.693,2,"(3.6, 8.7)",2.506,3,"(3.9, 8.8)",2.302,4,"(4.2, 9.0)",2.193,5,"(4.5, 9.2)",2.14,6,"(4.8, 9.3)",2.059,7,"(5.1, 9.5)",2.119,8,"(5.4, 9.7)",2.236,9,"(5.7, 9.8)",2.302
C,E,D,"[3.9, 1.4]","[-65, -66, -67, -68, -61, -72]","{0.607: [0.711, 0.07, 0.13, 0.081, 0.265, 0.04]}","{0.144: [0.122, 0.031, 0.029, 0.259, 0.047, 0.241]}","{0.249: [0.145, 0.096, 0.288, 0.15, 0.337, 0.0]}",3,"(3.9, 1.2)",0.2,0,"(3.0, 1.7)",0.949,1,"(3.3, 1.5)",0.608,2,"(3.6, 1.3)",0.316,3,"(3.9, 1.2)",0.2,4,"(4.2, 1.0)",0.5,5,"(4.5, 0.8)",0.849,6,"(4.8, 0.7)",1.14,7,"(5.1, 0.5)",1.5,8,"(5.4, 0.3)",1.86,9,"(5.7, 0.2)",2.163
C,E,D,"[5.9, 0.2]","[-61, -61, -72, -75, -79, -91]","{0.437: [0.605, 0.141, 0.065, 0.014, 0.048, 0.213]}","{0.565: [0.176, 0.047, 0.043, 0.389, 0.234, 0.569]}","{0.308: [0.197, 0.164, 0.385, 0.062, 0.141, 0.264]}",9,"(5.7, 0.2)",0.2,0,"(3.0, 1.7)",3.265,1,"(3.3, 1.5)",2.907,2,"(3.6, 1.3)",2.55,3,"(3.9, 1.2)",2.236,4,"(4.2, 1.0)",1.879,5,"(4.5, 0.8)",1.523,6,"(4.8, 0.7)",1.208,7,"(5.1, 0.5)",0.854,8,"(5.4, 0.3)",0.51,9,"(5.7, 0.2)",0.2
D,B,E,"[4.9, 5]","[-54, -54, -65, -74, -74, -78]","{0.265: [0.289, 0.26, 0.25, 0.075, 0.196, 0.083]}","{0.416: [0.407, 0.379, 0.293, 0.014, 0.121, 0.068]}","{0.38: [0.27, 0.156, 0.058, 0.37, 0.156, 0.345]}",0,"(5.0, 5.0)",0.1,0,"(5.0, 5.0)",0.1,1,"(4.8, 5.0)",0.1,2,"(4.6, 5.0)",0.3,3,"(4.4, 5.0)",0.5,4,"(4.2, 5.0)",0.7,5,"(4.0, 5.0)",0.9,6,"(3.8, 5.0)",1.1,7,"(3.6, 5.0)",1.3,8,"(3.4, 5.0)",1.5,9,"(3.2, 5.0)",1.7
E,C,D,"[3.5, 0.2]","[-61, -65, -67, -68, -67, -85]","{0.318: [0.176, 0.016, 0.029, 0.259, 0.047, 0.466]}","{0.452: [0.605, 0.085, 0.13, 0.081, 0.193, 0.133]}","{0.263: [0.197, 0.11, 0.288, 0.15, 0.272, 0.181]}",4,"(4.2, 1.0)",1.063,0,"(3.0, 1.7)",1.581,1,"(3.3, 1.5)",1.315,2,"(3.6, 1.3)",1.105,3,"(3.9, 1.2)",1.077,4,"(4.2, 1.0)",1.063,5,"(4.5, 0.8)",1.166,6,"(4.8, 0.7)",1.393,7,"(5.1, 0.5)",1.628,8,"(5.4, 0.3)",1.903,9,"(5.7, 0.2)",2.2
C,D,E,"[3.4, 3.8]","[-52, -59, -62, -67, -66, -73]","{0.254: [0.368, 0.169, 0.195, 0.095, 0.205, 0.027]}","{0.281: [0.316, 0.192, 0.192, 0.163, 0.283, 0.014]}","{0.23: [0.297, 0.078, 0.101, 0.241, 0.031, 0.259]}",6,"(3.0, 3.7)",0.412,0,"(3.0, 1.7)",2.138,1,"(3.0, 2.0)",1.844,2,"(3.0, 2.3)",1.552,3,"(3.0, 2.7)",1.17,4,"(3.0, 3.0)",0.894,5,"(3.0, 3.3)",0.64,6,"(3.0, 3.7)",0.412,7,"(3.0, 4.0)",0.447,8,"(3.0, 4.3)",0.64,9,"(3.0, 4.7)",0.985
A,E,B,"[5.8, 7.5]","[-53, -56, -67, -71, -70, -77]","{0.538: [0.354, 0.291, 0.163, 0.246, 0.489, 0.027]}","{0.314: [0.284, 0.125, 0.029, 0.315, 0.094, 0.328]}","{0.384: [0.418, 0.356, 0.272, 0.027, 0.061, 0.055]}",6,"(4.8, 9.3)",2.059,0,"(3.0, 8.3)",2.912,1,"(3.3, 8.5)",2.693,2,"(3.6, 8.7)",2.506,3,"(3.9, 8.8)",2.302,4,"(4.2, 9.0)",2.193,5,"(4.5, 9.2)",2.14,6,"(4.8, 9.3)",2.059,7,"(5.1, 9.5)",2.119,8,"(5.4, 9.7)",2.236,9,"(5.7, 9.8)",2.302
E,C,D,"[3.5, 0.2]","[-54, -66, -67, -68, -72, -85]","{0.375: [0.27, 0.031, 0.029, 0.259, 0.125, 0.466]}","{0.242: [0.421, 0.07, 0.13, 0.081, 0.133, 0.133]}","{0.278: [0.289, 0.096, 0.288, 0.15, 0.217, 0.181]}",4,"(4.2, 1.0)",1.063,0,"(3.0, 1.7)",1.581,1,"(3.3, 1.5)",1.315,2,"(3.6, 1.3)",1.105,3,"(3.9, 1.2)",1.077,4,"(4.2, 1.0)",1.063,5,"(4.5, 0.8)",1.166,6,"(4.8, 0.7)",1.393,7,"(5.1, 0.5)",1.628,8,"(5.4, 0.3)",1.903,9,"(5.7, 0.2)",2.2
E,A,B,"[3.2, 8.6]","[-58, -60, -59, -73, -80, -87]","{0.508: [0.216, 0.062, 0.145, 0.352, 0.25, 0.5]}","{0.811: [0.293, 0.241, 0.263, 0.281, 0.702, 0.16]}","{0.439: [0.363, 0.31, 0.359, 0.0, 0.212, 0.192]}",1,"(3.3, 8.5)",0.141,0,"(3.0, 8.3)",0.361,1,"(3.3, 8.5)",0.141,2,"(3.6, 8.7)",0.412,3,"(3.9, 8.8)",0.728,4,"(4.2, 9.0)",1.077,5,"(4.5, 9.2)",1.432,6,"(4.8, 9.3)",1.746,7,"(5.1, 9.5)",2.102,8,"(5.4, 9.7)",2.46,9,"(5.7, 9.8)",2.773
D,E,C,"[1.85, 1.7]","[-55, -60, -67, -68, -78, -83]","{0.259: [0.276, 0.178, 0.288, 0.15, 0.152, 0.153]}","{0.372: [0.257, 0.062, 0.029, 0.259, 0.219, 0.431]}","{0.263: [0.447, 0.155, 0.13, 0.081, 0.06, 0.107]}",3,"(2.1, 1.2)",0.559,0,"(3.0, 1.7)",1.15,1,"(2.7, 1.5)",0.873,2,"(2.4, 1.3)",0.68,3,"(2.1, 1.2)",0.559,4,"(1.8, 1.0)",0.702,5,"(1.5, 0.8)",0.966,6,"(1.2, 0.7)",1.193,7,"(0.9, 0.5)",1.531,8,"(0.6, 0.3)",1.877,9,"(0.3, 0.2)",2.157
B,E,A,"[0.5, 6.95]","[-57, -59, -59, -70, -71, -77]","{0.384: [0.374, 0.322, 0.359, 0.041, 0.076, 0.055]}","{0.288: [0.23, 0.078, 0.145, 0.296, 0.109, 0.328]}","{0.54: [0.305, 0.253, 0.263, 0.228, 0.511, 0.027]}",4,"(1.8, 9.0)",2.427,0,"(3.0, 8.3)",2.841,1,"(2.7, 8.5)",2.691,2,"(2.4, 8.7)",2.583,3,"(2.1, 8.8)",2.446,4,"(1.8, 9.0)",2.427,5,"(1.5, 9.2)",2.462,6,"(1.2, 9.3)",2.452,7,"(0.9, 9.5)",2.581,8,"(0.6, 9.7)",2.752,9,"(0.3, 9.8)",2.857
A,B,E,"[3.9, 7]","[-50, -54, -56, -71, -79, -75]","{0.867: [0.39, 0.316, 0.3, 0.246, 0.681, 0.0]}","{0.541: [0.451, 0.379, 0.391, 0.027, 0.197, 0.027]}","{0.404: [0.324, 0.156, 0.188, 0.315, 0.234, 0.293]}",4,"(3.0, 7.0)",0.9,0,"(3.0, 8.3)",1.581,1,"(3.0, 8.0)",1.345,2,"(3.0, 7.7)",1.14,3,"(3.0, 7.3)",0.949,4,"(3.0, 7.0)",0.9,5,"(3.0, 6.7)",0.949,6,"(3.0, 6.3)",1.14,7,"(3.0, 6.0)",1.345,8,"(3.0, 5.7)",1.581,9,"(3.0, 5.3)",1.924
B,E,A,"[0.5, 8.6]","[-43, -60, -63, -70, -69, -86]","{0.509: [0.527, 0.31, 0.315, 0.041, 0.045, 0.178]}","{0.515: [0.419, 0.062, 0.087, 0.296, 0.078, 0.483]}","{0.623: [0.476, 0.241, 0.212, 0.228, 0.468, 0.147]}",7,"(0.9, 9.5)",0.985,0,"(3.0, 8.3)",2.518,1,"(2.7, 8.5)",2.202,2,"(2.4, 8.7)",1.903,3,"(2.1, 8.8)",1.612,4,"(1.8, 9.0)",1.36,5,"(1.5, 9.2)",1.166,6,"(1.2, 9.3)",0.99,7,"(0.9, 9.5)",0.985,8,"(0.6, 9.7)",1.105,9,"(0.3, 9.8)",1.217
C,D,E,"[3.4, 3]","[-31, -55, -59, -65, -70, -78]","{0.182: [0.184, 0.225, 0.234, 0.122, 0.157, 0.04]}","{0.528: [0.592, 0.247, 0.135, 0.188, 0.239, 0.083]}","{0.549: [0.581, 0.141, 0.145, 0.204, 0.094, 0.345]}",4,"(3.0, 3.0)",0.4,0,"(3.0, 1.7)",1.36,1,"(3.0, 2.0)",1.077,2,"(3.0, 2.3)",0.806,3,"(3.0, 2.7)",0.5,4,"(3.0, 3.0)",0.4,5,"(3.0, 3.3)",0.5,6,"(3.0, 3.7)",0.806,7,"(3.0, 4.0)",1.077,8,"(3.0, 4.3)",1.36,9,"(3.0, 4.7)",1.746
D,C,E,"[3, 1.95]","[-58, -63, -65, -65, -69, -69]","{0.236: [0.237, 0.137, 0.25, 0.188, 0.25, 0.042]}","{0.364: [0.526, 0.113, 0.156, 0.122, 0.169, 0.08]}","{0.134: [0.216, 0.016, 0.058, 0.204, 0.078, 0.19]}",1,"(3.0, 2.0)",0.05,0,"(3.0, 1.7)",0.25,1,"(3.0, 2.0)",0.05,2,"(3.0, 2.3)",0.35,3,"(3.0, 2.7)",0.75,4,"(3.0, 3.0)",1.05,5,"(3.0, 3.3)",1.35,6,"(3.0, 3.7)",1.75,7,"(3.0, 4.0)",2.05,8,"(3.0, 4.3)",2.35,9,"(3.0, 4.7)",2.75
C,A,E,"[0.2, 5.8]","[-53, -61, -62, -63, -77, -76]","{0.241: [0.395, 0.141, 0.195, 0.149, 0.072, 0.013]}","{0.646: [0.354, 0.228, 0.225, 0.105, 0.638, 0.013]}","{0.258: [0.284, 0.047, 0.101, 0.167, 0.203, 0.31]}",0,"(1.0, 5.0)",1.131,0,"(1.0, 5.0)",1.131,1,"(1.2, 5.0)",1.281,2,"(1.4, 5.0)",1.442,3,"(1.6, 5.0)",1.612,4,"(1.8, 5.0)",1.789,5,"(2.0, 5.0)",1.97,6,"(2.2, 5.0)",2.154,7,"(2.4, 5.0)",2.341,8,"(2.6, 5.0)",2.53,9,"(2.8, 5.0)",2.72
C,A,E,"[0.95, 6.2]","[-54, -60, -61, -67, -74, -75]","{0.265: [0.421, 0.155, 0.208, 0.095, 0.108, 0.0]}","{0.59: [0.341, 0.241, 0.237, 0.175, 0.574, 0.0]}","{0.258: [0.27, 0.062, 0.116, 0.241, 0.156, 0.293]}",0,"(1.0, 5.0)",1.201,0,"(1.0, 5.0)",1.201,1,"(1.2, 5.0)",1.226,2,"(1.4, 5.0)",1.282,3,"(1.6, 5.0)",1.365,4,"(1.8, 5.0)",1.471,5,"(2.0, 5.0)",1.595,6,"(2.2, 5.0)",1.733,7,"(2.4, 5.0)",1.882,8,"(2.6, 5.0)",2.04,9,"(2.8, 5.0)",2.205
D,C,E,"[2.2, 3]","[-52, -62, -61, -66, -69, -75]","{0.248: [0.316, 0.151, 0.173, 0.175, 0.25, 0.042]}","{0.235: [0.368, 0.127, 0.208, 0.108, 0.169, 0.0]}","{0.243: [0.297, 0.031, 0.116, 0.222, 0.078, 0.293]}",4,"(3.0, 3.0)",0.8,0,"(3.0, 1.7)",1.526,1,"(3.0, 2.0)",1.281,2,"(3.0, 2.3)",1.063,3,"(3.0, 2.7)",0.854,4,"(3.0, 3.0)",0.8,5,"(3.0, 3.3)",0.854,6,"(3.0, 3.7)",1.063,7,"(3.0, 4.0)",1.281,8,"(3.0, 4.3)",1.526,9,"(3.0, 4.7)",1.879
C,D,E,"[3.4, 3.8]","[-53, -59, -63, -68, -67, -74]","{0.262: [0.395, 0.169, 0.182, 0.081, 0.193, 0.013]}","{0.271: [0.303, 0.192, 0.212, 0.15, 0.272, 0.028]}","{0.24: [0.284, 0.078, 0.087, 0.259, 0.047, 0.276]}",6,"(3.0, 3.7)",0.412,0,"(3.0, 1.7)",2.138,1,"(3.0, 2.0)",1.844,2,"(3.0, 2.3)",1.552,3,"(3.0, 2.7)",1.17,4,"(3.0, 3.0)",0.894,5,"(3.0, 3.3)",0.64,6,"(3.0, 3.7)",0.412,7,"(3.0, 4.0)",0.447,8,"(3.0, 4.3)",0.64,9,"(3.0, 4.7)",0.985
C,A,E,"[1.6, 5.8]","[-51, -56, -57, -63, -70, -80]","{0.281: [0.342, 0.211, 0.26, 0.149, 0.157, 0.067]}","{0.564: [0.378, 0.291, 0.287, 0.105, 0.489, 0.067]}","{0.324: [0.311, 0.125, 0.174, 0.167, 0.094, 0.379]}",3,"(1.6, 5.0)",0.8,0,"(1.0, 5.0)",1.0,1,"(1.2, 5.0)",0.894,2,"(1.4, 5.0)",0.825,3,"(1.6, 5.0)",0.8,4,"(1.8, 5.0)",0.825,5,"(2.0, 5.0)",0.894,6,"(2.2, 5.0)",1.0,7,"(2.4, 5.0)",1.131,8,"(2.6, 5.0)",1.281,9,"(2.8, 5.0)",1.442
B,E,A,"[0.4, 7.6]","[-56, -52, -63, -71, -82, -82]","{0.484: [0.385, 0.402, 0.315, 0.027, 0.242, 0.123]}","{0.451: [0.243, 0.188, 0.087, 0.315, 0.281, 0.414]}","{0.887: [0.317, 0.342, 0.212, 0.246, 0.745, 0.093]}",6,"(1.2, 9.3)",1.879,0,"(3.0, 8.3)",2.693,1,"(2.7, 8.5)",2.47,2,"(2.4, 8.7)",2.283,3,"(2.1, 8.8)",2.081,4,"(1.8, 9.0)",1.98,5,"(1.5, 9.2)",1.942,6,"(1.2, 9.3)",1.879,7,"(0.9, 9.5)",1.965,8,"(0.6, 9.7)",2.11,9,"(0.3, 9.8)",2.202
D,B,E,"[5.5, 5.4]","[-50, -64, -68, -75, -77, -80]","{0.27: [0.342, 0.123, 0.308, 0.062, 0.163, 0.111]}","{0.379: [0.451, 0.264, 0.261, 0.027, 0.167, 0.096]}","{0.441: [0.324, 0.0, 0.014, 0.389, 0.203, 0.379]}",0,"(5.0, 5.0)",0.64,0,"(5.0, 5.0)",0.64,1,"(4.8, 5.0)",0.806,2,"(4.6, 5.0)",0.985,3,"(4.4, 5.0)",1.17,4,"(4.2, 5.0)",1.36,5,"(4.0, 5.0)",1.552,6,"(3.8, 5.0)",1.746,7,"(3.6, 5.0)",1.942,8,"(3.4, 5.0)",2.138,9,"(3.2, 5.0)",2.335
E,A,B,"[3.2, 8.6]","[-56, -58, -59, -72, -78, -87]","{0.498: [0.243, 0.094, 0.145, 0.333, 0.219, 0.5]}","{0.771: [0.317, 0.266, 0.263, 0.263, 0.66, 0.16]}","{0.458: [0.385, 0.333, 0.359, 0.014, 0.182, 0.192]}",1,"(3.3, 8.5)",0.141,0,"(3.0, 8.3)",0.361,1,"(3.3, 8.5)",0.141,2,"(3.6, 8.7)",0.412,3,"(3.9, 8.8)",0.728,4,"(4.2, 9.0)",1.077,5,"(4.5, 9.2)",1.432,6,"(4.8, 9.3)",1.746,7,"(5.1, 9.5)",2.102,8,"(5.4, 9.7)",2.46,9,"(5.7, 9.8)",2.773
E,C,D,"[3.5, 0.2]","[-61, -67, -67, -68, -67, -84]","{0.304: [0.176, 0.047, 0.029, 0.259, 0.047, 0.448]}","{0.444: [0.605, 0.056, 0.13, 0.081, 0.193, 0.12]}","{0.253: [0.197, 0.082, 0.288, 0.15, 0.272, 0.167]}",4,"(4.2, 1.0)",1.063,0,"(3.0, 1.7)",1.581,1,"(3.3, 1.5)",1.315,2,"(3.6, 1.3)",1.105,3,"(3.9, 1.2)",1.077,4,"(4.2, 1.0)",1.063,5,"(4.5, 0.8)",1.166,6,"(4.8, 0.7)",1.393,7,"(5.1, 0.5)",1.628,8,"(5.4, 0.3)",1.903,9,"(5.7, 0.2)",2.2
C,E,D,"[4.6, 2.2]","[-61, -67, -71, -65, -69, -78]","{0.421: [0.605, 0.056, 0.078, 0.122, 0.169, 0.04]}","{0.201: [0.176, 0.047, 0.029, 0.204, 0.078, 0.345]}","{0.283: [0.197, 0.082, 0.365, 0.188, 0.25, 0.083]}",3,"(3.9, 1.2)",1.221,0,"(3.0, 1.7)",1.676,1,"(3.3, 1.5)",1.476,2,"(3.6, 1.3)",1.345,3,"(3.9, 1.2)",1.221,4,"(4.2, 1.0)",1.265,5,"(4.5, 0.8)",1.404,6,"(4.8, 0.7)",1.513,7,"(5.1, 0.5)",1.772,8,"(5.4, 0.3)",2.062,9,"(5.7, 0.2)",2.283
D,C,E,"[2.2, 3]","[-52, -61, -64, -67, -70, -73]","{0.264: [0.316, 0.164, 0.231, 0.163, 0.239, 0.014]}","{0.219: [0.368, 0.141, 0.169, 0.095, 0.157, 0.027]}","{0.229: [0.297, 0.047, 0.072, 0.241, 0.094, 0.259]}",4,"(3.0, 3.0)",0.8,0,"(3.0, 1.7)",1.526,1,"(3.0, 2.0)",1.281,2,"(3.0, 2.3)",1.063,3,"(3.0, 2.7)",0.854,4,"(3.0, 3.0)",0.8,5,"(3.0, 3.3)",0.854,6,"(3.0, 3.7)",1.063,7,"(3.0, 4.0)",1.281,8,"(3.0, 4.3)",1.526,9,"(3.0, 4.7)",1.879
A,E,B,"[4.2, 9.1]","[-53, -68, -70, -81, -81, -92]","{0.912: [0.354, 0.139, 0.125, 0.421, 0.723, 0.227]}","{0.749: [0.284, 0.062, 0.014, 0.5, 0.266, 0.586]}","{0.412: [0.418, 0.218, 0.239, 0.11, 0.227, 0.26]}",4,"(4.2, 9.0)",0.1,0,"(3.0, 8.3)",1.442,1,"(3.3, 8.5)",1.082,2,"(3.6, 8.7)",0.721,3,"(3.9, 8.8)",0.424,4,"(4.2, 9.0)",0.1,5,"(4.5, 9.2)",0.316,6,"(4.8, 9.3)",0.632,7,"(5.1, 9.5)",0.985,8,"(5.4, 9.7)",1.342,9,"(5.7, 9.8)",1.655
D,E,C,"[0.4, 1.7]","[-49, -65, -68, -71, -79, -98]","{0.396: [0.355, 0.11, 0.308, 0.113, 0.141, 0.361]}","{0.744: [0.338, 0.016, 0.014, 0.315, 0.234, 0.69]}","{0.203: [0.289, 0.085, 0.117, 0.041, 0.048, 0.307]}",6,"(1.2, 0.7)",1.281,0,"(3.0, 1.7)",2.6,1,"(2.7, 1.5)",2.309,2,"(2.4, 1.3)",2.04,3,"(2.1, 1.2)",1.772,4,"(1.8, 1.0)",1.565,5,"(1.5, 0.8)",1.421,6,"(1.2, 0.7)",1.281,7,"(0.9, 0.5)",1.3,8,"(0.6, 0.3)",1.414,9,"(0.3, 0.2)",1.503
B,E,A,"[1.1, 8.8]","[-53, -52, -62, -68, -69, -83]","{0.469: [0.418, 0.402, 0.326, 0.068, 0.045, 0.137]}","{0.385: [0.284, 0.188, 0.101, 0.259, 0.078, 0.431]}","{0.56: [0.354, 0.342, 0.225, 0.193, 0.468, 0.107]}",6,"(1.2, 9.3)",0.51,0,"(3.0, 8.3)",1.965,1,"(2.7, 8.5)",1.628,2,"(2.4, 8.7)",1.304,3,"(2.1, 8.8)",1.0,4,"(1.8, 9.0)",0.728,5,"(1.5, 9.2)",0.566,6,"(1.2, 9.3)",0.51,7,"(0.9, 9.5)",0.728,8,"(0.6, 9.7)",1.03,9,"(0.3, 9.8)",1.281
A,B,E,"[5.05, 7.1]","[-47, -59, -65, -70, -67, -80]","{0.518: [0.427, 0.253, 0.188, 0.228, 0.426, 0.067]}","{0.435: [0.484, 0.322, 0.293, 0.041, 0.015, 0.096]}","{0.376: [0.365, 0.078, 0.058, 0.296, 0.047, 0.379]}",4,"(3.0, 7.0)",2.052,0,"(3.0, 8.3)",2.375,1,"(3.0, 8.0)",2.239,2,"(3.0, 7.7)",2.136,3,"(3.0, 7.3)",2.06,4,"(3.0, 7.0)",2.052,5,"(3.0, 6.7)",2.089,6,"(3.0, 6.3)",2.201,7,"(3.0, 6.0)",2.326,8,"(3.0, 5.7)",2.482,9,"(3.0, 5.3)",2.728
C,E,D,"[5.8, 2.4]","[-62, -65, -67, -67, -70, -73]","{0.458: [0.632, 0.085, 0.13, 0.095, 0.157, 0.027]}","{0.161: [0.162, 0.016, 0.029, 0.241, 0.094, 0.259]}","{0.213: [0.184, 0.11, 0.288, 0.163, 0.239, 0.014]}",6,"(4.8, 0.7)",1.972,0,"(3.0, 1.7)",2.886,1,"(3.3, 1.5)",2.657,2,"(3.6, 1.3)",2.46,3,"(3.9, 1.2)",2.247,4,"(4.2, 1.0)",2.126,5,"(4.5, 0.8)",2.062,6,"(4.8, 0.7)",1.972,7,"(5.1, 0.5)",2.025,8,"(5.4, 0.3)",2.138,9,"(5.7, 0.2)",2.202
D,C,E,"[2.8, 2.2]","[-52, -60, -60, -66, -72, -77]","{0.239: [0.316, 0.178, 0.154, 0.175, 0.217, 0.069]}","{0.239: [0.368, 0.155, 0.221, 0.108, 0.133, 0.027]}","{0.282: [0.297, 0.062, 0.13, 0.222, 0.125, 0.328]}",2,"(3.0, 2.3)",0.224,0,"(3.0, 1.7)",0.539,1,"(3.0, 2.0)",0.283,2,"(3.0, 2.3)",0.224,3,"(3.0, 2.7)",0.539,4,"(3.0, 3.0)",0.825,5,"(3.0, 3.3)",1.118,6,"(3.0, 3.7)",1.513,7,"(3.0, 4.0)",1.811,8,"(3.0, 4.3)",2.11,9,"(3.0, 4.7)",2.508
C,A,E,"[1.4, 5.1]","[-49, -68, -68, -70, -73, -76]","{0.117: [0.289, 0.042, 0.117, 0.054, 0.12, 0.013]}","{0.561: [0.402, 0.139, 0.15, 0.228, 0.553, 0.013]}","{0.322: [0.338, 0.062, 0.014, 0.296, 0.141, 0.31]}",2,"(1.4, 5.0)",0.1,0,"(1.0, 5.0)",0.412,1,"(1.2, 5.0)",0.224,2,"(1.4, 5.0)",0.1,3,"(1.6, 5.0)",0.224,4,"(1.8, 5.0)",0.412,5,"(2.0, 5.0)",0.608,6,"(2.2, 5.0)",0.806,7,"(2.4, 5.0)",1.005,8,"(2.6, 5.0)",1.204,9,"(2.8, 5.0)",1.404
E,B,A,"[1.1, 9.8]","[-49, -56, -63, -74, -77, -82]","{0.487: [0.338, 0.125, 0.087, 0.37, 0.203, 0.414]}","{0.482: [0.462, 0.356, 0.315, 0.014, 0.167, 0.123]}","{0.797: [0.402, 0.291, 0.212, 0.298, 0.638, 0.093]}",7,"(0.9, 9.5)",0.361,0,"(3.0, 8.3)",2.421,1,"(2.7, 8.5)",2.062,2,"(2.4, 8.7)",1.703,3,"(2.1, 8.8)",1.414,4,"(1.8, 9.0)",1.063,5,"(1.5, 9.2)",0.721,6,"(1.2, 9.3)",0.51,7,"(0.9, 9.5)",0.361,8,"(0.6, 9.7)",0.51,9,"(0.3, 9.8)",0.8
D,E,C,"[0.4, 1.7]","[-49, -66, -68, -71, -79, -98]","{0.393: [0.355, 0.096, 0.308, 0.113, 0.141, 0.361]}","{0.745: [0.338, 0.031, 0.014, 0.315, 0.234, 0.69]}","{0.201: [0.289, 0.07, 0.117, 0.041, 0.048, 0.307]}",6,"(1.2, 0.7)",1.281,0,"(3.0, 1.7)",2.6,1,"(2.7, 1.5)",2.309,2,"(2.4, 1.3)",2.04,3,"(2.1, 1.2)",1.772,4,"(1.8, 1.0)",1.565,5,"(1.5, 0.8)",1.421,6,"(1.2, 0.7)",1.281,7,"(0.9, 0.5)",1.3,8,"(0.6, 0.3)",1.414,9,"(0.3, 0.2)",1.503
B,E,A,"[0.4, 7.6]","[-55, -56, -63, -71, -79, -80]","{0.432: [0.396, 0.356, 0.315, 0.027, 0.197, 0.096]}","{0.388: [0.257, 0.125, 0.087, 0.315, 0.234, 0.379]}","{0.767: [0.329, 0.291, 0.212, 0.246, 0.681, 0.067]}",6,"(1.2, 9.3)",1.879,0,"(3.0, 8.3)",2.693,1,"(2.7, 8.5)",2.47,2,"(2.4, 8.7)",2.283,3,"(2.1, 8.8)",2.081,4,"(1.8, 9.0)",1.98,5,"(1.5, 9.2)",1.942,6,"(1.2, 9.3)",1.879,7,"(0.9, 9.5)",1.965,8,"(0.6, 9.7)",2.11,9,"(0.3, 9.8)",2.202
A,E,B,"[4.6, 7.6]","[-49, -60, -65, -66, -74, -72]","{0.611: [0.402, 0.241, 0.188, 0.158, 0.574, 0.04]}","{0.252: [0.338, 0.062, 0.058, 0.222, 0.156, 0.241]}","{0.419: [0.462, 0.31, 0.293, 0.096, 0.121, 0.014]}",3,"(3.9, 8.8)",1.389,0,"(3.0, 8.3)",1.746,1,"(3.3, 8.5)",1.581,2,"(3.6, 8.7)",1.487,3,"(3.9, 8.8)",1.389,4,"(4.2, 9.0)",1.456,5,"(4.5, 9.2)",1.603,6,"(4.8, 9.3)",1.712,7,"(5.1, 9.5)",1.965,8,"(5.4, 9.7)",2.247,9,"(5.7, 9.8)",2.46
