Shift_Point1,Shift_Point2,Toward_Point,Actual_Coord,RSSI,Normalized1,Normalized2,Normalized3,Best_Shift,Best_coord,Best_accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy
B,A,E,"[2.1, 4.3]","[-55, -56, -65, -69, -70, -79]","{0.226: [0.36, 0.176, 0.085, 0.078, 0.077, 0.215]}","{0.207: [0.214, 0.138, 0.217, 0.113, 0.129, 0.254]}","{0.508: [0.203, 0.273, 0.03, 0.38, 0.077, 0.491]}",4,"(3.0, 4.2)",0.906,0,"(3.0, 5.0)",1.14,1,"(3.0, 4.8)",1.03,2,"(3.0, 4.6)",0.949,3,"(3.0, 4.4)",0.906,4,"(3.0, 4.2)",0.906,5,"(3.0, 4.0)",0.949,6,"(3.0, 3.8)",1.03,7,"(3.0, 3.6)",1.14,8,"(3.0, 3.4)",1.273,9,"(3.0, 3.2)",1.421
D,E,B,"[5.9, 3.8]","[-56, -56, -67, -67, -69, -77]","{0.3: [0.263, 0.233, 0.288, 0.163, 0.25, 0.069]}","{0.435: [0.188, 0.273, 0.0, 0.34, 0.062, 0.453]}","{0.196: [0.349, 0.176, 0.056, 0.047, 0.062, 0.185]}",3,"(5.3, 3.9)",0.608,0,"(5.0, 3.0)",1.204,1,"(5.1, 3.3)",0.943,2,"(5.2, 3.6)",0.728,3,"(5.3, 3.9)",0.608,4,"(5.4, 4.2)",0.64,5,"(5.5, 4.5)",0.806,6,"(5.6, 4.8)",1.044,7,"(5.7, 5.1)",1.315,8,"(5.8, 5.4)",1.603,9,"(5.9, 5.7)",1.9
B,A,E,"[2.1, 4.3]","[-54, -59, -60, -68, -71, -74]","{0.21: [0.372, 0.132, 0.155, 0.062, 0.092, 0.138]}","{0.198: [0.229, 0.092, 0.277, 0.097, 0.145, 0.175]}","{0.469: [0.217, 0.341, 0.104, 0.36, 0.092, 0.396]}",4,"(3.0, 4.2)",0.906,0,"(3.0, 5.0)",1.14,1,"(3.0, 4.8)",1.03,2,"(3.0, 4.6)",0.949,3,"(3.0, 4.4)",0.906,4,"(3.0, 4.2)",0.906,5,"(3.0, 4.0)",0.949,6,"(3.0, 3.8)",1.03,7,"(3.0, 3.6)",1.14,8,"(3.0, 3.4)",1.273,9,"(3.0, 3.2)",1.421
D,E,B,"[5.5, 4.5]","[-57, -61, -66, -70, -75, -76]","{0.214: [0.25, 0.164, 0.269, 0.125, 0.185, 0.056]}","{0.551: [0.174, 0.386, 0.015, 0.4, 0.154, 0.434]}","{0.192: [0.337, 0.103, 0.07, 0.094, 0.154, 0.169]}",5,"(5.5, 4.5)",0.0,0,"(5.0, 3.0)",1.581,1,"(5.1, 3.3)",1.265,2,"(5.2, 3.6)",0.949,3,"(5.3, 3.9)",0.632,4,"(5.4, 4.2)",0.316,5,"(5.5, 4.5)",0.0,6,"(5.6, 4.8)",0.316,7,"(5.7, 5.1)",0.632,8,"(5.8, 5.4)",0.949,9,"(5.9, 5.7)",1.265
C,D,E,"[3.9, 1.4]","[-65, -66, -67, -69, -69, -71]","{0.565: [0.711, 0.07, 0.13, 0.068, 0.169, 0.053]}","{0.194: [0.145, 0.096, 0.288, 0.138, 0.25, 0.014]}","{0.517: [0.058, 0.5, 0.0, 0.38, 0.062, 0.34]}",2,"(3.0, 1.4)",0.9,0,"(3.0, 1.0)",0.985,1,"(3.0, 1.2)",0.922,2,"(3.0, 1.4)",0.9,3,"(3.0, 1.6)",0.922,4,"(3.0, 1.8)",0.985,5,"(3.0, 2.0)",1.082,6,"(3.0, 2.2)",1.204,7,"(3.0, 2.4)",1.345,8,"(3.0, 2.6)",1.5,9,"(3.0, 2.8)",1.664
C,A,E,"[1.8, 3.9]","[-48, -57, -64, -66, -68, -71]","{0.185: [0.263, 0.197, 0.169, 0.108, 0.181, 0.053]}","{0.195: [0.314, 0.123, 0.229, 0.065, 0.097, 0.127]}","{0.401: [0.304, 0.295, 0.045, 0.32, 0.046, 0.34]}",4,"(1.8, 3.0)",0.9,0,"(1.0, 3.0)",1.204,1,"(1.2, 3.0)",1.082,2,"(1.4, 3.0)",0.985,3,"(1.6, 3.0)",0.922,4,"(1.8, 3.0)",0.9,5,"(2.0, 3.0)",0.922,6,"(2.2, 3.0)",0.985,7,"(2.4, 3.0)",1.082,8,"(2.6, 3.0)",1.204,9,"(2.8, 3.0)",1.345
D,B,E,"[5, 3.3]","[-57, -62, -68, -72, -73, -87]","{0.276: [0.25, 0.151, 0.308, 0.1, 0.207, 0.208]}","{0.269: [0.337, 0.088, 0.042, 0.125, 0.123, 0.338]}","{0.818: [0.174, 0.409, 0.015, 0.44, 0.123, 0.642]}",0,"(5.0, 3.0)",0.3,0,"(5.0, 3.0)",0.3,1,"(4.8, 3.0)",0.361,2,"(4.6, 3.0)",0.5,3,"(4.4, 3.0)",0.671,4,"(4.2, 3.0)",0.854,5,"(4.0, 3.0)",1.044,6,"(3.8, 3.0)",1.237,7,"(3.6, 3.0)",1.432,8,"(3.4, 3.0)",1.628,9,"(3.2, 3.0)",1.825
C,A,E,"[1.05, 3.6]","[-49, -53, -55, -69, -76, -82]","{0.252: [0.289, 0.254, 0.286, 0.068, 0.084, 0.093]}","{0.393: [0.3, 0.185, 0.337, 0.113, 0.226, 0.302]}","{0.63: [0.29, 0.205, 0.179, 0.38, 0.169, 0.547]}",0,"(1.0, 3.0)",0.602,0,"(1.0, 3.0)",0.602,1,"(1.2, 3.0)",0.618,2,"(1.4, 3.0)",0.695,3,"(1.6, 3.0)",0.814,4,"(1.8, 3.0)",0.96,5,"(2.0, 3.0)",1.124,6,"(2.2, 3.0)",1.297,7,"(2.4, 3.0)",1.477,8,"(2.6, 3.0)",1.662,9,"(2.8, 3.0)",1.85
D,B,E,"[5.5, 3]","[-62, -62, -64, -73, -77, -87]","{0.188: [0.184, 0.151, 0.231, 0.087, 0.163, 0.208]}","{0.264: [0.279, 0.088, 0.099, 0.141, 0.185, 0.338]}","{0.837: [0.101, 0.409, 0.045, 0.46, 0.185, 0.642]}",0,"(5.0, 3.0)",0.5,0,"(5.0, 3.0)",0.5,1,"(4.8, 3.0)",0.7,2,"(4.6, 3.0)",0.9,3,"(4.4, 3.0)",1.1,4,"(4.2, 3.0)",1.3,5,"(4.0, 3.0)",1.5,6,"(3.8, 3.0)",1.7,7,"(3.6, 3.0)",1.9,8,"(3.4, 3.0)",2.1,9,"(3.2, 3.0)",2.3
D,C,E,"[1.85, 1.7]","[-55, -60, -67, -68, -78, -82]","{0.255: [0.276, 0.178, 0.288, 0.15, 0.152, 0.139]}","{0.261: [0.447, 0.155, 0.13, 0.081, 0.06, 0.093]}","{0.642: [0.203, 0.364, 0.0, 0.36, 0.2, 0.547]}",3,"(3.0, 1.6)",1.154,0,"(3.0, 1.0)",1.346,1,"(3.0, 1.2)",1.254,2,"(3.0, 1.4)",1.188,3,"(3.0, 1.6)",1.154,4,"(3.0, 1.8)",1.154,5,"(3.0, 2.0)",1.188,6,"(3.0, 2.2)",1.254,7,"(3.0, 2.4)",1.346,8,"(3.0, 2.6)",1.46,9,"(3.0, 2.8)",1.591
B,E,A,"[0.2, 5.8]","[-55, -61, -63, -63, -75, -77]","{0.212: [0.36, 0.103, 0.113, 0.016, 0.154, 0.185]}","{0.491: [0.203, 0.386, 0.06, 0.26, 0.154, 0.453]}","{0.201: [0.214, 0.062, 0.241, 0.016, 0.21, 0.222]}",9,"(0.3, 5.9)",0.141,0,"(3.0, 5.0)",2.912,1,"(2.7, 5.1)",2.596,2,"(2.4, 5.2)",2.28,3,"(2.1, 5.3)",1.965,4,"(1.8, 5.4)",1.649,5,"(1.5, 5.5)",1.334,6,"(1.2, 5.6)",1.02,7,"(0.9, 5.7)",0.707,8,"(0.6, 5.8)",0.4,9,"(0.3, 5.9)",0.141
C,E,D,"[3.5, 0.2]","[-50, -67, -68, -68, -71, -85]","{0.163: [0.316, 0.056, 0.117, 0.081, 0.145, 0.133]}","{0.853: [0.275, 0.523, 0.015, 0.36, 0.092, 0.604]}","{0.326: [0.342, 0.082, 0.308, 0.15, 0.228, 0.181]}",2,"(3.6, 0.8)",0.608,0,"(3.0, 1.0)",0.943,1,"(3.3, 0.9)",0.728,2,"(3.6, 0.8)",0.608,3,"(3.9, 0.7)",0.64,4,"(4.2, 0.6)",0.806,5,"(4.5, 0.5)",1.044,6,"(4.8, 0.4)",1.315,7,"(5.1, 0.3)",1.603,8,"(5.4, 0.2)",1.9,9,"(5.7, 0.1)",2.202
D,E,B,"[5.5, 5.4]","[-51, -64, -68, -75, -77, -80]","{0.261: [0.329, 0.123, 0.308, 0.062, 0.163, 0.111]}","{0.818: [0.261, 0.455, 0.015, 0.5, 0.185, 0.509]}","{0.288: [0.407, 0.059, 0.042, 0.172, 0.185, 0.231]}",8,"(5.8, 5.4)",0.3,0,"(5.0, 3.0)",2.452,1,"(5.1, 3.3)",2.138,2,"(5.2, 3.6)",1.825,3,"(5.3, 3.9)",1.513,4,"(5.4, 4.2)",1.204,5,"(5.5, 4.5)",0.9,6,"(5.6, 4.8)",0.608,7,"(5.7, 5.1)",0.361,8,"(5.8, 5.4)",0.3,9,"(5.9, 5.7)",0.5
D,E,B,"[5.5, 4.5]","[-56, -61, -67, -70, -75, -76]","{0.232: [0.263, 0.164, 0.288, 0.125, 0.185, 0.056]}","{0.556: [0.188, 0.386, 0.0, 0.4, 0.154, 0.434]}","{0.198: [0.349, 0.103, 0.056, 0.094, 0.154, 0.169]}",5,"(5.5, 4.5)",0.0,0,"(5.0, 3.0)",1.581,1,"(5.1, 3.3)",1.265,2,"(5.2, 3.6)",0.949,3,"(5.3, 3.9)",0.632,4,"(5.4, 4.2)",0.316,5,"(5.5, 4.5)",0.0,6,"(5.6, 4.8)",0.316,7,"(5.7, 5.1)",0.632,8,"(5.8, 5.4)",0.949,9,"(5.9, 5.7)",1.265
D,C,E,"[3, 1.95]","[-59, -65, -65, -66, -69, -69]","{0.219: [0.224, 0.11, 0.25, 0.175, 0.25, 0.042]}","{0.384: [0.553, 0.085, 0.156, 0.108, 0.169, 0.08]}","{0.447: [0.145, 0.477, 0.03, 0.32, 0.062, 0.302]}",5,"(3.0, 2.0)",0.05,0,"(3.0, 1.0)",0.95,1,"(3.0, 1.2)",0.75,2,"(3.0, 1.4)",0.55,3,"(3.0, 1.6)",0.35,4,"(3.0, 1.8)",0.15,5,"(3.0, 2.0)",0.05,6,"(3.0, 2.2)",0.25,7,"(3.0, 2.4)",0.45,8,"(3.0, 2.6)",0.65,9,"(3.0, 2.8)",0.85
A,B,E,"[3.05, 4.3]","[-51, -52, -60, -62, -68, -81]","{0.281: [0.271, 0.2, 0.277, 0.0, 0.097, 0.286]}","{0.309: [0.407, 0.235, 0.155, 0.031, 0.046, 0.246]}","{0.451: [0.261, 0.182, 0.104, 0.24, 0.046, 0.528]}",4,"(3.0, 4.2)",0.112,0,"(3.0, 5.0)",0.702,1,"(3.0, 4.8)",0.502,2,"(3.0, 4.6)",0.304,3,"(3.0, 4.4)",0.112,4,"(3.0, 4.2)",0.112,5,"(3.0, 4.0)",0.304,6,"(3.0, 3.8)",0.502,7,"(3.0, 3.6)",0.702,8,"(3.0, 3.4)",0.901,9,"(3.0, 3.2)",1.101
B,E,A,"[0.2, 5.8]","[-53, -61, -64, -63, -77, -76]","{0.231: [0.384, 0.103, 0.099, 0.016, 0.185, 0.169]}","{0.495: [0.232, 0.386, 0.045, 0.26, 0.185, 0.434]}","{0.216: [0.243, 0.062, 0.229, 0.016, 0.242, 0.206]}",9,"(0.3, 5.9)",0.141,0,"(3.0, 5.0)",2.912,1,"(2.7, 5.1)",2.596,2,"(2.4, 5.2)",2.28,3,"(2.1, 5.3)",1.965,4,"(1.8, 5.4)",1.649,5,"(1.5, 5.5)",1.334,6,"(1.2, 5.6)",1.02,7,"(0.9, 5.7)",0.707,8,"(0.6, 5.8)",0.4,9,"(0.3, 5.9)",0.141
D,E,B,"[4.9, 4.2]","[-58, -58, -58, -69, -72, -76]","{0.18: [0.237, 0.205, 0.115, 0.138, 0.217, 0.056]}","{0.488: [0.159, 0.318, 0.134, 0.38, 0.108, 0.434]}","{0.208: [0.326, 0.147, 0.183, 0.078, 0.108, 0.169]}",3,"(5.3, 3.9)",0.5,0,"(5.0, 3.0)",1.204,1,"(5.1, 3.3)",0.922,2,"(5.2, 3.6)",0.671,3,"(5.3, 3.9)",0.5,4,"(5.4, 4.2)",0.5,5,"(5.5, 4.5)",0.671,6,"(5.6, 4.8)",0.922,7,"(5.7, 5.1)",1.204,8,"(5.8, 5.4)",1.5,9,"(5.9, 5.7)",1.803
B,E,D,"[5.1, 1.9]","[-52, -60, -65, -65, -70, -79]","{0.229: [0.395, 0.118, 0.085, 0.016, 0.077, 0.215]}","{0.531: [0.246, 0.364, 0.03, 0.3, 0.077, 0.491]}","{0.295: [0.316, 0.178, 0.25, 0.188, 0.239, 0.097]}",3,"(5.3, 2.1)",0.283,0,"(5.0, 3.0)",1.105,1,"(5.1, 2.7)",0.8,2,"(5.2, 2.4)",0.51,3,"(5.3, 2.1)",0.283,4,"(5.4, 1.8)",0.316,5,"(5.5, 1.5)",0.566,6,"(5.6, 1.2)",0.86,7,"(5.7, 0.9)",1.166,8,"(5.8, 0.6)",1.476,9,"(5.9, 0.3)",1.789
D,C,E,"[1.85, 1.7]","[-54, -60, -68, -68, -78, -82]","{0.275: [0.289, 0.178, 0.308, 0.15, 0.152, 0.139]}","{0.235: [0.421, 0.155, 0.117, 0.081, 0.06, 0.093]}","{0.648: [0.217, 0.364, 0.015, 0.36, 0.2, 0.547]}",3,"(3.0, 1.6)",1.154,0,"(3.0, 1.0)",1.346,1,"(3.0, 1.2)",1.254,2,"(3.0, 1.4)",1.188,3,"(3.0, 1.6)",1.154,4,"(3.0, 1.8)",1.154,5,"(3.0, 2.0)",1.188,6,"(3.0, 2.2)",1.254,7,"(3.0, 2.4)",1.346,8,"(3.0, 2.6)",1.46,9,"(3.0, 2.8)",1.591
C,E,A,"[0.1, 5]","[-55, -57, -67, -67, -72, -81]","{0.289: [0.447, 0.197, 0.13, 0.095, 0.133, 0.08]}","{0.535: [0.203, 0.295, 0.0, 0.34, 0.108, 0.528]}","{0.213: [0.214, 0.123, 0.193, 0.081, 0.161, 0.286]}",7,"(0.3, 5.1)",0.224,0,"(1.0, 3.0)",2.193,1,"(0.9, 3.3)",1.879,2,"(0.8, 3.6)",1.565,3,"(0.7, 3.9)",1.253,4,"(0.6, 4.2)",0.943,5,"(0.5, 4.5)",0.64,6,"(0.4, 4.8)",0.361,7,"(0.3, 5.1)",0.224,8,"(0.2, 5.4)",0.412,9,"(0.1, 5.7)",0.7
A,B,E,"[3.7, 4.9]","[-52, -58, -62, -69, -75, -85]","{0.321: [0.257, 0.108, 0.253, 0.113, 0.21, 0.349]}","{0.319: [0.395, 0.147, 0.127, 0.078, 0.154, 0.308]}","{0.701: [0.246, 0.318, 0.075, 0.38, 0.154, 0.604]}",0,"(3.0, 5.0)",0.707,0,"(3.0, 5.0)",0.707,1,"(3.0, 4.8)",0.707,2,"(3.0, 4.6)",0.762,3,"(3.0, 4.4)",0.86,4,"(3.0, 4.2)",0.99,5,"(3.0, 4.0)",1.14,6,"(3.0, 3.8)",1.304,7,"(3.0, 3.6)",1.476,8,"(3.0, 3.4)",1.655,9,"(3.0, 3.2)",1.838
D,E,B,"[5.5, 4.5]","[-56, -61, -67, -69, -76, -76]","{0.231: [0.263, 0.164, 0.288, 0.138, 0.174, 0.056]}","{0.545: [0.188, 0.386, 0.0, 0.38, 0.169, 0.434]}","{0.2: [0.349, 0.103, 0.056, 0.078, 0.169, 0.169]}",5,"(5.5, 4.5)",0.0,0,"(5.0, 3.0)",1.581,1,"(5.1, 3.3)",1.265,2,"(5.2, 3.6)",0.949,3,"(5.3, 3.9)",0.632,4,"(5.4, 4.2)",0.316,5,"(5.5, 4.5)",0.0,6,"(5.6, 4.8)",0.316,7,"(5.7, 5.1)",0.632,8,"(5.8, 5.4)",0.949,9,"(5.9, 5.7)",1.265
C,E,D,"[3.5, 0.2]","[-61, -67, -67, -68, -67, -85]","{0.448: [0.605, 0.056, 0.13, 0.081, 0.193, 0.133]}","{0.783: [0.116, 0.523, 0.0, 0.36, 0.031, 0.604]}","{0.258: [0.197, 0.082, 0.288, 0.15, 0.272, 0.181]}",2,"(3.6, 0.8)",0.608,0,"(3.0, 1.0)",0.943,1,"(3.3, 0.9)",0.728,2,"(3.6, 0.8)",0.608,3,"(3.9, 0.7)",0.64,4,"(4.2, 0.6)",0.806,5,"(4.5, 0.5)",1.044,6,"(4.8, 0.4)",1.315,7,"(5.1, 0.3)",1.603,8,"(5.4, 0.2)",1.9,9,"(5.7, 0.1)",2.202
B,E,A,"[0.2, 5.8]","[-54, -60, -64, -63, -78, -75]","{0.226: [0.372, 0.118, 0.099, 0.016, 0.2, 0.154]}","{0.461: [0.217, 0.364, 0.045, 0.26, 0.2, 0.415]}","{0.213: [0.229, 0.077, 0.229, 0.016, 0.258, 0.19]}",9,"(0.3, 5.9)",0.141,0,"(3.0, 5.0)",2.912,1,"(2.7, 5.1)",2.596,2,"(2.4, 5.2)",2.28,3,"(2.1, 5.3)",1.965,4,"(1.8, 5.4)",1.649,5,"(1.5, 5.5)",1.334,6,"(1.2, 5.6)",1.02,7,"(0.9, 5.7)",0.707,8,"(0.6, 5.8)",0.4,9,"(0.3, 5.9)",0.141
C,A,E,"[0.2, 3.1]","[-63, -68, -70, -78, -70, -82]","{0.48: [0.658, 0.042, 0.091, 0.054, 0.157, 0.093]}","{0.212: [0.1, 0.046, 0.157, 0.258, 0.129, 0.302]}","{0.926: [0.087, 0.545, 0.045, 0.56, 0.077, 0.547]}",0,"(1.0, 3.0)",0.806,0,"(1.0, 3.0)",0.806,1,"(1.2, 3.0)",1.005,2,"(1.4, 3.0)",1.204,3,"(1.6, 3.0)",1.404,4,"(1.8, 3.0)",1.603,5,"(2.0, 3.0)",1.803,6,"(2.2, 3.0)",2.002,7,"(2.4, 3.0)",2.202,8,"(2.6, 3.0)",2.402,9,"(2.8, 3.0)",2.602
B,E,D,"[5.9, 1.6]","[-31, -67, -68, -74, -84, -92]","{0.693: [0.64, 0.015, 0.042, 0.156, 0.292, 0.415]}","{1.435: [0.551, 0.523, 0.015, 0.48, 0.292, 0.736]}","{0.543: [0.592, 0.082, 0.308, 0.075, 0.087, 0.278]}",5,"(5.5, 1.5)",0.412,0,"(5.0, 3.0)",1.664,1,"(5.1, 2.7)",1.36,2,"(5.2, 2.4)",1.063,3,"(5.3, 2.1)",0.781,4,"(5.4, 1.8)",0.539,5,"(5.5, 1.5)",0.412,6,"(5.6, 1.2)",0.5,7,"(5.7, 0.9)",0.728,8,"(5.8, 0.6)",1.005,9,"(5.9, 0.3)",1.3
B,D,E,"[4.5, 1.5]","[-60, -63, -66, -65, -75, -75]","{0.149: [0.302, 0.074, 0.07, 0.016, 0.154, 0.154]}","{0.207: [0.211, 0.137, 0.269, 0.188, 0.185, 0.042]}","{0.49: [0.13, 0.432, 0.015, 0.3, 0.154, 0.415]}",2,"(4.6, 3.0)",1.503,0,"(5.0, 3.0)",1.581,1,"(4.8, 3.0)",1.53,2,"(4.6, 3.0)",1.503,3,"(4.4, 3.0)",1.503,4,"(4.2, 3.0)",1.53,5,"(4.0, 3.0)",1.581,6,"(3.8, 3.0)",1.655,7,"(3.6, 3.0)",1.749,8,"(3.4, 3.0)",1.86,9,"(3.2, 3.0)",1.985
C,D,E,"[3.9, 1.4]","[-64, -66, -67, -68, -61, -72]","{0.569: [0.684, 0.07, 0.13, 0.081, 0.265, 0.04]}","{0.253: [0.158, 0.096, 0.288, 0.15, 0.337, 0.0]}","{0.517: [0.072, 0.5, 0.0, 0.36, 0.062, 0.358]}",2,"(3.0, 1.4)",0.9,0,"(3.0, 1.0)",0.985,1,"(3.0, 1.2)",0.922,2,"(3.0, 1.4)",0.9,3,"(3.0, 1.6)",0.922,4,"(3.0, 1.8)",0.985,5,"(3.0, 2.0)",1.082,6,"(3.0, 2.2)",1.204,7,"(3.0, 2.4)",1.345,8,"(3.0, 2.6)",1.5,9,"(3.0, 2.8)",1.664
D,C,E,"[1.85, 1.7]","[-54, -60, -68, -68, -78, -82]","{0.275: [0.289, 0.178, 0.308, 0.15, 0.152, 0.139]}","{0.235: [0.421, 0.155, 0.117, 0.081, 0.06, 0.093]}","{0.648: [0.217, 0.364, 0.015, 0.36, 0.2, 0.547]}",3,"(3.0, 1.6)",1.154,0,"(3.0, 1.0)",1.346,1,"(3.0, 1.2)",1.254,2,"(3.0, 1.4)",1.188,3,"(3.0, 1.6)",1.154,4,"(3.0, 1.8)",1.154,5,"(3.0, 2.0)",1.188,6,"(3.0, 2.2)",1.254,7,"(3.0, 2.4)",1.346,8,"(3.0, 2.6)",1.46,9,"(3.0, 2.8)",1.591
A,B,E,"[3.4, 3.8]","[-52, -60, -62, -68, -67, -73]","{0.177: [0.257, 0.077, 0.253, 0.097, 0.081, 0.159]}","{0.206: [0.395, 0.118, 0.127, 0.062, 0.031, 0.123]}","{0.472: [0.246, 0.364, 0.075, 0.36, 0.031, 0.377]}",6,"(3.0, 3.8)",0.4,0,"(3.0, 5.0)",1.265,1,"(3.0, 4.8)",1.077,2,"(3.0, 4.6)",0.894,3,"(3.0, 4.4)",0.721,4,"(3.0, 4.2)",0.566,5,"(3.0, 4.0)",0.447,6,"(3.0, 3.8)",0.4,7,"(3.0, 3.6)",0.447,8,"(3.0, 3.4)",0.566,9,"(3.0, 3.2)",0.721
B,A,E,"[2.5, 5.5]","[-57, -60, -53, -60, -78, -76]","{0.266: [0.337, 0.118, 0.254, 0.062, 0.2, 0.169]}","{0.281: [0.186, 0.077, 0.361, 0.032, 0.258, 0.206]}","{0.474: [0.174, 0.364, 0.209, 0.2, 0.2, 0.434]}",0,"(3.0, 5.0)",0.707,0,"(3.0, 5.0)",0.707,1,"(3.0, 4.8)",0.86,2,"(3.0, 4.6)",1.03,3,"(3.0, 4.4)",1.208,4,"(3.0, 4.2)",1.393,5,"(3.0, 4.0)",1.581,6,"(3.0, 3.8)",1.772,7,"(3.0, 3.6)",1.965,8,"(3.0, 3.4)",2.159,9,"(3.0, 3.2)",2.354
C,A,E,"[0.2, 3.1]","[-63, -65, -70, -78, -73, -80]","{0.469: [0.658, 0.085, 0.091, 0.054, 0.12, 0.067]}","{0.206: [0.1, 0.0, 0.157, 0.258, 0.177, 0.27]}","{0.826: [0.087, 0.477, 0.045, 0.56, 0.123, 0.509]}",0,"(1.0, 3.0)",0.806,0,"(1.0, 3.0)",0.806,1,"(1.2, 3.0)",1.005,2,"(1.4, 3.0)",1.204,3,"(1.6, 3.0)",1.404,4,"(1.8, 3.0)",1.603,5,"(2.0, 3.0)",1.803,6,"(2.2, 3.0)",2.002,7,"(2.4, 3.0)",2.202,8,"(2.6, 3.0)",2.402,9,"(2.8, 3.0)",2.602
B,A,E,"[2.1, 4.3]","[-54, -58, -62, -68, -71, -78]","{0.228: [0.372, 0.147, 0.127, 0.062, 0.092, 0.2]}","{0.215: [0.229, 0.108, 0.253, 0.097, 0.145, 0.238]}","{0.515: [0.217, 0.318, 0.075, 0.36, 0.092, 0.472]}",4,"(3.0, 4.2)",0.906,0,"(3.0, 5.0)",1.14,1,"(3.0, 4.8)",1.03,2,"(3.0, 4.6)",0.949,3,"(3.0, 4.4)",0.906,4,"(3.0, 4.2)",0.906,5,"(3.0, 4.0)",0.949,6,"(3.0, 3.8)",1.03,7,"(3.0, 3.6)",1.14,8,"(3.0, 3.4)",1.273,9,"(3.0, 3.2)",1.421
C,A,E,"[1.05, 3.6]","[-51, -54, -56, -69, -75, -82]","{0.272: [0.342, 0.239, 0.273, 0.068, 0.096, 0.093]}","{0.356: [0.271, 0.169, 0.325, 0.113, 0.21, 0.302]}","{0.614: [0.261, 0.227, 0.164, 0.38, 0.154, 0.547]}",0,"(1.0, 3.0)",0.602,0,"(1.0, 3.0)",0.602,1,"(1.2, 3.0)",0.618,2,"(1.4, 3.0)",0.695,3,"(1.6, 3.0)",0.814,4,"(1.8, 3.0)",0.96,5,"(2.0, 3.0)",1.124,6,"(2.2, 3.0)",1.297,7,"(2.4, 3.0)",1.477,8,"(2.6, 3.0)",1.662,9,"(2.8, 3.0)",1.85
C,A,E,"[1.8, 3.2]","[-55, -59, -64, -64, -73, -71]","{0.293: [0.447, 0.169, 0.169, 0.135, 0.12, 0.053]}","{0.154: [0.214, 0.092, 0.229, 0.032, 0.177, 0.127]}","{0.368: [0.203, 0.341, 0.045, 0.28, 0.123, 0.34]}",4,"(1.8, 3.0)",0.2,0,"(1.0, 3.0)",0.825,1,"(1.2, 3.0)",0.632,2,"(1.4, 3.0)",0.447,3,"(1.6, 3.0)",0.283,4,"(1.8, 3.0)",0.2,5,"(2.0, 3.0)",0.283,6,"(2.2, 3.0)",0.447,7,"(2.4, 3.0)",0.632,8,"(2.6, 3.0)",0.825,9,"(2.8, 3.0)",1.02
D,E,B,"[4.9, 4.2]","[-58, -59, -59, -70, -72, -76]","{0.177: [0.237, 0.192, 0.135, 0.125, 0.217, 0.056]}","{0.515: [0.159, 0.341, 0.119, 0.4, 0.108, 0.434]}","{0.202: [0.326, 0.132, 0.169, 0.094, 0.108, 0.169]}",3,"(5.3, 3.9)",0.5,0,"(5.0, 3.0)",1.204,1,"(5.1, 3.3)",0.922,2,"(5.2, 3.6)",0.671,3,"(5.3, 3.9)",0.5,4,"(5.4, 4.2)",0.5,5,"(5.5, 4.5)",0.671,6,"(5.6, 4.8)",0.922,7,"(5.7, 5.1)",1.204,8,"(5.8, 5.4)",1.5,9,"(5.9, 5.7)",1.803
C,E,A,"[0.1, 5]","[-55, -57, -67, -67, -72, -82]","{0.292: [0.447, 0.197, 0.13, 0.095, 0.133, 0.093]}","{0.555: [0.203, 0.295, 0.0, 0.34, 0.108, 0.547]}","{0.222: [0.214, 0.123, 0.193, 0.081, 0.161, 0.302]}",7,"(0.3, 5.1)",0.224,0,"(1.0, 3.0)",2.193,1,"(0.9, 3.3)",1.879,2,"(0.8, 3.6)",1.565,3,"(0.7, 3.9)",1.253,4,"(0.6, 4.2)",0.943,5,"(0.5, 4.5)",0.64,6,"(0.4, 4.8)",0.361,7,"(0.3, 5.1)",0.224,8,"(0.2, 5.4)",0.412,9,"(0.1, 5.7)",0.7
A,E,C,"[0.4, 1.7]","[-49, -66, -68, -71, -79, -98]","{0.528: [0.3, 0.015, 0.181, 0.145, 0.274, 0.556]}","{1.277: [0.29, 0.5, 0.015, 0.42, 0.215, 0.849]}","{0.201: [0.289, 0.07, 0.117, 0.041, 0.048, 0.307]}",5,"(0.5, 1.5)",0.224,0,"(1.0, 3.0)",1.432,1,"(0.9, 2.7)",1.118,2,"(0.8, 2.4)",0.806,3,"(0.7, 2.1)",0.5,4,"(0.6, 1.8)",0.224,5,"(0.5, 1.5)",0.224,6,"(0.4, 1.2)",0.5,7,"(0.3, 0.9)",0.806,8,"(0.2, 0.6)",1.118,9,"(0.1, 0.3)",1.432
